order_id,customer_id,date,city,channel,product,quantity,unit_price,promo_code,distance_km,delay_min,rating,comment,is_bad_review
O002653,C0283,09/11/2025 19:11, Marseille,APP,cookie ,1,1.65,,4.460211421339926,29.5,5,super cookie ! rapide et délicieux 😍,0
O002247,C0132,19-12-25 19h48, Paris,STORE,  latte  ,1,4.01,,0.0,16.2,4,,0
O001160,C0086,15-09-25 17h39,PARIS,App,MOCHA,3,"4,06",,1.9254237789121174,18.4,5,"Livraison rapide, produit conforme.",0
O000633,C0295,11/01/2026 12:01,yLon ,app,Mocha,1,3.87,HAPPYHOUR,6.090702440835133,32.1,5,"Parfait, rien à dire.",0
O001339,C0106,09/09/2025 18:57, Bordeaux,APP,LATTE,1,3.48,,1.9251910787885844,20.5,5,"Livraison rapide, produit conforme. !!!",0
O002128,C0191,09/11/2025 14:38,marseille,web,ALTTE,1,3.7,,4.19945555683271,17.7,4,"Très bon, je recommanderai 👍",0
O002603,C0018,2025-09-16 13:56:00,Nantes,app,  americano  ,1,2.74,,2.096325952657182,18.0,4,"Très bon, je recommanderai 👍",0
O001437,C0325,2025-12-28 20:21:00,NICE,store,latte,3,3.53,HAPPYHOUR,0.0,3.4,4,"Très bon, je recommanderai 👍",0
O000026,C0443,2025-09-10 09:11:00,lille,Store,,5,2.36,,0.0,0.8,4,,0
O002966,C0253,2025-12-19 13:07:00, Paris,web,brownie,1,2.25,,1.8628511165905546,19.1,5/5,"Livraison rapide, produit conforme.",0
O000220,C0124,14/01/2026 08:17,Nantes ,STORE,Latte,1,3.74€,HAPPYHOUR,0.0,3.2,4,"Très bon, je recommanderai 👍 !!!",0
O002819,C0236,2025-11-07 19:08:00,,  app  , sandwich,3,5.79,,1.87427162790793,27.1,5,"J'adore ce café, merci ! ☕",0
O000277,C0418,2025-09-06 12:27:00,nice,  store  ,latte,2,3.96,,0.0,12.6,4,"Livraison rapide, produit conforme.",0
O002158,C0435,27/10/2025 12:37, Paris,store ,latte ,3,3.83,,0.0,15.2,5,"très bon, je recommanderai 👍",0
O001481,C0230,2025/09/08, Nice, app,  americano  ,1,2.13,,2.3655366145202694,15.5,3,,1
O001236,C0136,2025-09-16 19:04:00,Lyon ,web ,  cookie  ,2,2.04,,5.203990754626879,32.8,,Super cookie ! Rapide et délicieux 😍,0
O001594,C0430,2025-12-12 18:41:00, Nantes,STORE,Espersso,1,2.05,VIP,0.0,16.6,5,"Livraison rapide, produit conforme.",0
O001000,C0010,2025-12-19 13:04:00,yLon ,APP,Americano,4,,,3.9566249107537588,18.6,1,"J'adore ce café, merci ! ☕",0
O002141,C0038,2026-01-14 17:38:00,LYON,web ,latte,1,4.18,,2.0887861235964524,13.1,4,"j'adore ce café, merci ! ☕",0
O000362,C0268,2025-12-03 17:45:00,  Lyon  ,  app  , latte,1,4.12,,3.2990727694376902,19.4,,"Très  bon,  je  recommanderai  👍",0
O001458,C0320,2025-12-30 19:04:00,APRIS,,LATTE,1,4.02,STUDENT,2.246433477461025,24.9,4,"Très bon, je recommanderai 👍",0
O001994,C0439,02/10/2025 20:14, Nice, app,LATTE,2,3.91,HAPPYHOUR,0.7766970565212749,15.0,1,,1
O001672,C0212,2025-10-28 08:47:00, Marseille,Web,  cookie  ,1,1.47,VIP,3.37712177772975,8.9,5,Super cookie ! Rapide et délicieux 😍,0
O002335,C0082,2025-12-11 20:34:00, Nantes,app ,,-1,3.73,HAPPYHOUR,5.636380169406812,20.6,4,"Accueil top, commande nickel.",0
O001651,C0056,2025-09-29 12:18:00,Nice,web ,TEA,2,2.69,VIP,3.3259706212937883,20.3,4,"Parfait, rien à dire.",0
O001836,C0040,2025-10-21 10:33:00,lille,app ,AMERICANO,3,2.26,,1.2879678527222784,17.6,4,"Parfait, rien à dire.",0
O001115,C0249,2025-09-30 20:30:00,MARSEILLE,store ,latte ,2,3.63,,0.0,5.7,4,,0
O001847,C0135,2025-10-05 17:02:00, Lille,web ,americano,2,2.4,HAPPYHOUR,3.5588706536991124,16.8,4,"Livraison rapide, produit conforme. !!!",0
O001318,C0424,2025-09-23 18:54:00, Paris,app,tea,1,2.2,,3.382904200855492,24.9,4,"J'adore ce café, merci ! ☕",0
O002630,C0440,12/25/2025 08:48 AM,Lyon,app ,  tea  ,1,"2,96",,0.6076611629410977,12.9,4,"Livraison rapide, produit conforme. !!!",0
O000298,C0012,2025/09/01,Nantes ,App,Espresso,2,2.19,WELCOME10,4.396943644327335,23.9,4,Super espresso ! Rapide et délicieux 😍,0
O001314,C0231,16/12/2025 20:58,  Toulouse  , app,  espresso  ,1,1.59,STUDENT,1.5519910562685724,9.8,4,,0
O000938,C0093,2025/11/30,  Toulouse  ,store ,latte,1,3.79,,0.0,4.2,4,"Accueil top, commande nickel.",0
O000241,C0261,2025-10-16 20:07:00,toulouse,Web,latte,3,,HAPPYHOUR,1.6706040501676946,11.7,4,"J'adore ce café, merci ! ☕",0
O001383,C0144,2025-10-23 13:16:00,  Lyon  ,Web,Brownie,1,218,STUDENT,5.429279765673983,27.4,2,,1
O000583,C0143,2026-01-01 18:17:00,Paris,store, cappuccino,3,3.63,,0.0,19.5,5,"Parfait, rien à dire.",0
O002907,C0046,2025-12-07 20:02:00,Paris,app,ESPRESSO,1,1.8,,1.6718391478378303,13.2,2/5,Déçue… espresso froid et pas bon 😡,1
O001955,C0008,2025-09-22 18:14:00, Toulouse,app, cappuccino,1,3.48,HAPPYHOUR,3.1306550277729275,22.0,3/5,"Pas bon, trop sucré / trop amer.",1
O001335,C0369,01/12/2025 20:59,  Nantes  ,store, tea,1,"2,78",,0.0,3.5,4,"Parfait, rien à dire.",0
O001730,C0142,2025-12-19 12:35:00,LYON,store,Brownie,1,1.98,,0.0,13.6,4,"Livraison  rapide,  produit  conforme.",0
O001673,C0371,29-10-25 08h28,  Lyon  , app,  cookie  ,3,20.55,,6.490255620545737,26.0,2,,1
O000351,C0067,05/01/2026 19:18,NICE,APP,mocha,1,4.45€,STUDENT,2.570588735368081,23.6,5,"Livraison rapide, produit conforme.",0
O002746,C0267,25/09/2025 13:45,  Lille  ,store,Espresso,2,178,,0.0,17.7,5,,0
O001221,C0410,2025-11-29 18:07:00,paris,web,americano,1,"2,43",,1.1078595735895347,17.8,5,Super americano ! Rapide et délicieux 😍,0
O000350,C0167,2025-12-29 20:03:00,  Paris  ,Store,americano,2,"2,10",WELCOME10,0.0,0.2,,"Service catastrophique, je ne reviendrai pas.",1
O001519,C0252,2025-11-24 12:25:00,Paris ,web,  cappuccino  ,2,74.45,,2.2111588412699663,26.8,1/5,"Service  catastrophique,  je  ne  reviendrai  pas.  !!!",1
O002548,C0242,2025-10-28 19:11:00,PARIS,app,Brownie,1,"1,98",HAPPYHOUR,,18.4,5,,0
O000644,C0428,27/11/2025 12:25,, app,CAPPCUCINO,4,3.14,,0.3125492858803491,21.8,1/5,"Commande incorrecte, vraiment nul.",1
O002836,C0077,2025/09/11,  Lyon  ,store,  sandwich  ,1,"5,11",HAPPYHOUR,0.0,10.4,4,"Très bon, je recommanderai 👍 !!!",0
O000945,C0279,23/12/2025 12:45,Marseille,  web  ,brownie,1,2.73,,1.9689070760860568,20.6,5,"Parfait, rien à dire.",0
O001463,C0174,17/12/2025 14:32, Bordeaux,app ,AMERICANO,3,2.96,,1.6188183823251427,6.0,5,,0
O000658,C0342,26-10-25 17h10,PARIS,app,Latte,1,4.08,STUDENT,0.9412085425339615,8.2,3,"Accueil top, commande nickel.",0
O002703,C0248,2025/12/01,MARSEILLE,web, latte,1,3.6,,1.0017592738734429,17.4,3,"Parfait, rien à dire.",0
O002894,C0030,05/12/2025 14:16,Paris, app,cookie,1,1.6,STUDENT,3.6656040512797885,-16.1,5,,0
O001237,C0089,2025-12-14 14:49:00, Paris,Web,Latte,2,3.4,,2.9651779636982525,17.1,4,"Très bon, je recommanderai 👍",0
O002468,C0014,2025/11/21,Bordeaux ,app,Mocha,1,4.42,HAPPYHOUR,1.926844667186054,21.2,4/5,"Parfait, rien à dire.",0
O000648,C0323,2025-12-01 14:59:00,lyon,Web,mocha,1,4.58,HAPPYHOUR,3.628821520042928,18.5,5,"Commande incorrecte, vraiment nul.",1
O001126,C0211,2025-10-14 13:13:00,aPris , web,,1,3.61€,,1.1147578675315986,22.3,5/5,"Parfait, rien à dire.",0
O001111,C0094,2025-11-17 17:55:00,Paris ,store,cappuccino,2,3.7,VIP,0.0,9.7,4,,0
O002651,C0041,2025-09-13 14:34:00,NICE,store,latte ,0,3.53,,0.0,7.9,4/5,"J'adore ce café, merci ! ☕",0
O001941,C0010,2025-09-17 18:40:00,Lyon,APP,Sandwcih,1,5.48€,,2.4620534521835915,17.2,4,Super sandwich ! Rapide et délicieux 😍,0
O000539,C0110,20-11-25 20h57,Nice ,app ,SANDWICH,2,5.63,VIP,1.588018212266945,14.6,5/5,"Très bon, je recommanderai 👍",0
O001049,C0416,2025/10/04,Paris,app,americano,1,"2,20",HAPPYHOUR,1.3260297458806616,18.7,4,"Très bon, je recommanderai 👍",0
O002984,C0004,2025/10/11,nice,app ,Sandwich,2,5.27,,1.81352070123669,23.4,4,"j'adore ce café, merci ! ☕",0
O002376,C0389,03/11/2025 13:55, Lyon,APP,Mocha,1,4.06,HAPPYHOUR,4.313793710485075,17.5,5/5,Super mocha ! Rapide et délicieux 😍 !!!,0
O002210,C0064,2025-10-29 13:29:00,Marseille,Web,tea,1,2.19,,0.3311742530968015,23.6,2/5,"Horrible expérience, remboursement ?",1
O002339,C0320,29/12/2025 20:59,Paris,app,mocha,1,4.2,STUDENT,1.0971512952362343,19.7,4,Super mocha ! Rapide et délicieux 😍,0
O002163,C0018,2025-10-02 17:02:00,nantes,APP,  brownie  ,2,2.1,,1.6281964096058104,12.8,4,,0
O000802,C0368,14/12/2025 19:02,,web,espresso,1,1.81,,5.373540318434833,30.7,5/5,"Très bon, je recommanderai 👍",0
O000787,C0395,2025-12-04 12:38:00,Paris ,web,americano,2,2.4,,0.9108277659496958,16.4,2,"Horrible expérience, remboursement ?",1
O002695,C0115,2026-01-12 19:17:00,BORDAEUX,STORE, americano,1,2.75€,,0.0,7.0,3,"Parfait, rien à dire.",0
O002041,C0400,13/10/2025 18:18, Lyon,  app  ,BROWNIE,2,3.12,WELCOME10,3.5475136255478694,21.6,3,Super brownie ! Rapide et délicieux 😍 !!!,0
O000789,C0188,20-11-25 19h22,Paris ,WEB,  tea  ,3,"2,70",WELCOME10,,17.0,5,"parfait, rien à dire.",0
O002184,C0444,2026-01-01 19:41:00,Paris , web,  mocha  ,1,4.4,VIP,2.7173424300008615,17.6,5,"Accueil top, commande nickel.",0
O002469,C0372,10/12/2025 12:37,BORDEAUX,app ,TEA,4,2.8,WELCOME10,2.267745830483769,19.7,5/5,"Très bon, je recommanderai 👍",0
O002014,C0202,2026-01-14 18:11:00, Lyon,APP,americano ,2,2.93,,0.7289760833747383,15.4,4,Super americano ! Rapide et délicieux 😍,0
O000715,C0363,11/10/2025 13:45, Bordeaux,app,AMERICANO,0,2.58€,,0.3734937702483539,13.4,5,,0
O000491,C0161,2025-10-04 12:03:00,Nantes,  store  ,latte ,1,3.74€,WELCOME10,0.0,18.1,5,"Livraison rapide, produit conforme. !!!",0
O000362,C0251,2025-09-03 13:54:00,paris,wbe ,  sandwich  ,1,5.47,WELCOME10,1.215381621894831,10.0,5,"J'adore ce café, merci ! ☕",0
O002762,C0088,2025-10-14 18:13:00, Marseille,app, espresso,2,"1,66",,6.705164871422737,29.4,5/5,Super espresso ! Rapide et délicieux 😍,0
O000124,C0011,23/12/2025 14:29,Lille ,web,Cappuccino,1,3.55,,3.1300642218331225,15.4,5,"Livraison rapide, produit conforme.",0
O001809,C0395,2026/01/13,  Paris  ,web,,1,412,WELCOME10,1.9797429827696222,6.2,3,"J'adore ce café, merci ! ☕",0
O002287,C0119,2025-12-30 08:50:00,Nantes ,Web,  brownie  ,3,2.12,WELCOME10,4.669128483380132,16.7,2,"Horrible expérience, remboursement ?",1
O002148,C0337,08/10/2025 17:09,toulouse,app,mocha,4,4.33,STUDENT,5.485971416114545,19.3,5,"Accueil top, commande nickel.",0
O000619,C0071,2025-10-09 17:54:00,toulouse,app ,mocha,1,430,,1.9068420546641138,11.0,1,"Trop long, 11 min d'attente, inadmissible. !!!",1
O000407,C0450,2025-12-18 10:35:00,Lyon, app,  cookie  ,1,1.56,,2.7216682481654653,20.0,5,"accueil top, commande nickel.",0
O001158,C0434,10/31/2025 06:14 PM,PARIS,app,  mocha  ,1,3.93,,1.5554675336978587,21.5,4,Super mocha ! Rapide et délicieux 😍,0
O001069,C0029,2025/11/17,  Touloues  ,  web  ,Cookie,1,1.6,,,5.1,5,"Parfait, rien à dire.",0
O001134,C0269,2025-11-02 20:07:00, Paris,WEB,sandwich,2,5.74,,2.7643861017464393,16.3,4,"J'adore ce café, merci ! ☕",0
O002906,C0071,2025-10-22 13:29:00,TOULOUSE,,  latte  ,1,3.49,,4.007648035081441,29.6,5,"Très bon, je recommanderai 👍",0
O000498,C0328,2025-12-21 08:46:00,NANTES, web,brownie,1,2.03€,,3.4834078853353803,13.1,4,"Très bon, je recommanderai 👍",0
O001062,C0425,2025/10/26,Loyn ,app,Brownie,2,221,STUDENT,0.3555462385388386,11.1,1,"j'adore ce café, merci ! ☕",0
O000326,C0132,2025-09-26 14:17:00, Prais,  stoer  , sandwich,1,5.79,STUDENT,0.0,9.1,4,"Très bon, je recommanderai 👍",0
O000343,C0319,2025/09/26,Lille,app ,americano ,1,2.14,HAPPYHOUR,7.379864821887596,40.0,5,"Parfait, rien à dire.",0
O002357,C0408,06-01-26 14h07, Natnes,web,,1,2.36€,,2.4224879482086323,8.5,5,"Livraison rapide, produit conforme.",0
O002267,C0166,2025-10-05 17:29:00,NANTES,APP,espresso,2,1.81,,3.3258871078275436,20.0,5,"parfait, rien à dire.",0
O000783,C0421,2025/12/22,  Paris  ,store ,LATTE,2,3.5,WELCOME10,0.0,1.5,3/5,"Livraison rapide, produit conforme.",0
O002368,C0088,2025-10-30 17:16:00,  Marseille  ,app ,Americano,1,1.5,,0.9849326190564391,4.8,3,,0
O000300,C0138,2025/12/05,paris, web,cookie,1,1.67,,3.966273397423168,18.5,1,"Pas bon, trop sucré / trop amer.",1
O001462,C0186,2025-12-01 17:08:00,Toulouse,  app  ,espresso,1,2.49,,2.5375268879300257,16.5,5/5,"Accueil top, commande nickel.",0
O002374,C0357,12-09-25 09h43,Paris,app,cappuccino,1,3.88€,,1.8283788208047045,12.2,5,"Accueil top, commande nickel.",0
O000304,C0119,11/01/2026 18:11,  Nantes  ,web,SANDWICH,3,5.44,VIP,0.5279582228116371,17.0,4,"Très  bon,  je  recommanderai  👍",0
O001238,C0043,2025/10/05,illle,App,sandwich,0,5.87,STUDENT,3.1600647436454254,17.4,2,"Trop long, 17 min d'attente, inadmissible.",1
O002572,C0051,2025-09-23 12:04:00,Toulouse ,App,ltate,1,3.28,,1.2883276280953886,14.7,,"Très bon, je recommanderai 👍",0
O001657,C0162,2026/01/13,PARIS,WEB,Americano,2,2.4,,1.6249875676829721,15.2,2,"Service  catastrophique,  je  ne  reviendrai  pas.",1
O000665,C0349,2025/09/22,Lille ,Store,espresso ,1,250,,0.0,7.2,5,"Parfait,  rien  à  dire.",0
O001691,C0353,08/11/2025 19:58,Nantes, app,  americano  ,1,1.85,WELCOME10,0.6073514427732143,21.6,5/5,Super americano ! Rapide et délicieux 😍,0
O000221,C0356,2025-10-12 18:08:00,toulouse, app,AMERICANO,1,1.86,,0.2898645297562575,17.8,3,"J'adore ce café, merci ! ☕",0
O001627,C0063,27-09-25 12h29, Paris,app ,cookie,1,1.73,,2.6234399481029134,20.3,5,"Accueil top, commande nickel.",0
O001189,C0166,16/12/2025 17:19,nantes, pap,  tea  ,1,2.44,,0.9698025440133172,10.7,4,"J'adore ce café, merci ! ☕",0
O001456,C0042,09/12/2025 07:42 PM,Lille,app, cookie,1,"1,32",HAPPYHOUR,2.2769422671747535,24.3,4,,0
O000450,C0438,2025-11-11 19:11:00,bordeaux, app,BROWNIE,1,2.66€,VIP,0.5424867319993139,21.7,5,,0
O002003,C0254,2025/10/19,PARIS,app,ESPRESSO,3,1.97,VIP,3.2438636146712354,26.2,5,"J'adore ce café, merci ! ☕",0
O002617,C0135,2025-11-07 17:28:00,Lille,WEB, espresso,1,1.77,WELCOME10,4.376599606898405,18.6,5,"Parfait, rien à dire.",0
O000085,C0286,2025-12-14 13:26:00, Paris, store, cookie,1,"1,92",STUDENT,0.0,16.1,2,"Trop long, 16 min d'attente, inadmissible.",1
O000942,C0007,2025-11-29 12:22:00,Paris,app,Mocha,1,4.45,,1.1927187448722358,16.0,4,,0
O000962,C0338,2025-09-05 12:50:00, Paris,App, aemricano,1,2.72,,3.37349238379734,23.0,3,"Très bon, je recommanderai 👍",0
O000842,C0389,02/09/2025 19:43,Lyon,  app  ,tea,1,2.38,WELCOME10,2.972530933640383,28.0,4,"Très bon, je recommanderai 👍",0
O001327,C0220,17/09/2025 09:49,nice,store,  cookie  ,1,"1,81",,0.0,3.0,1,"Trop  long,  3  min  d'attente,  inadmissible.",1
O002379,C0272,2025-09-16 19:50:00,,web,Espresso,4,1.86,VIP,0.8920575447179527,17.3,1,"Horrible expérience, remboursement ?",1
O002431,C0050,18/12/2025 14:04,toulouse, app,  sandwich  ,1,5.82,,2.4964260847183604,9.9,4,"Accueil top, commande nickel.",0
O001374,C0135,2025-12-02 17:24:00,LILLE,WEB,cookie ,1,1.42,WELCOME10,1.9324680859756946,12.6,5,"J'adore ce café, merci ! ☕",0
O000291,C0252,2025-11-13 12:38:00,Paris,web, sandwich,2,5.57,,3.3290978467683146,27.2,,"Parfait, rien à dire.",0
O001868,C0125,2025-09-21 12:28:00,Paris,APP,cookie,1,2.43,HAPPYHOUR,1.413894729488766,20.4,4,,0
O001555,C0138,2025-12-09 19:39:00,Paris,web, brownie,2,1.96,,2.1993350853866183,-22.1,5,"Parfait, rien à dire.",0
O000605,C0140,29/10/2025 20:28,maresille,Web,cappuccino,1,3.82,,1.7458538895520868,18.3,4/5,"Très bon, je recommanderai 👍",0
O002033,C0119,01/10/2025 10:05,Nantes ,WEB,mocha,1,"4,40",,1.7112515550522085,-10.1,5,"Parfait, rien à dire.",0
O000917,C0204,31/12/2025 18:39,Lyon ,  store  ,latte,1,3.67,,0.0,20.2,4,"J'adore ce café, merci ! ☕",0
O002633,C0079,2025-12-26 18:34:00, Paris,  app  ,brownie,1,2.09,,4.216556543797679,27.0,2/5,,1
O002338,C0003,2025-12-10 20:52:00,Nantes ,web ,americano ,1,2.3,,151.7427973383882,276.4,5,Super americano ! Rapide et délicieux 😍,0
O002099,C0050,2025-11-25 18:06:00,Toulouse, app,Espresso,1,2.0,VIP,3.131705205137306,23.4,5,"J'adore ce café, merci ! ☕",0
O002438,C0074,2025/11/27,LYON,store,americano,2,"2,17",,0.0,10.9,4,"J'adore ce café, merci ! ☕",0
O000822,C0118,2025-12-21 18:35:00,Marseille,app,Mocha,3,3.93,HAPPYHOUR,0.9667058804837337,16.3,5,"J'adore ce café, merci ! ☕",0
O002470,C0231,2026-01-14 09:32:00,Toulouse ,app,espresso,1,2.01,STUDENT,1.4908883546682627,13.8,4,"Très bon, je recommanderai 👍 !!!",0
O001001,C0209,11/16/2025 08:50 AM, Marseille,WEB,MOCHA,1,4.3,,6.3406207463277156,22.8,4,Super mocha ! Rapide et délicieux 😍,0
O001704,C0110,2025-12-16 13:13:00,Nice,app ,AMERICANO,2,2.1,,,20.1,4,"Accueil top, commande nickel.",0
O000019,C0115,2025/12/26, Bordeaux, store,sandwich,1,5.31,,0.0,18.2,4,,0
O001778,C0223,2025-09-24 10:01:00,LYON, app,EPSRESSO,1,1.75,WELCOME10,3.3800944595921183,16.6,,"Livraison rapide, produit conforme.",0
O001209,C0338,2025-10-26 17:26:00,Paris ,App,CAPPUCCINO,3,3.52,WELCOME10,0.8420809011790534,6.5,4,Super cappuccino ! Rapide et délicieux 😍,0
O002561,C0249,17/12/2025 20:42,MARSEILLE, store,mocha,0,4.38,HAPPYHOUR,0.0,6.2,5,Super mocha ! Rapide et délicieux 😍,0
O001937,C0236,2026-01-07 08:30:00,Paris ,  app  ,mocha,1,42.41,VIP,3.0257230407303934,20.4,4,Super mocha ! Rapide et délicieux 😍,0
O001719,C0184,27-09-25 14h01,  Toulouse  ,app ,COOKIE,1,171,,2.847045735884147,11.4,4,"Très bon, je recommanderai 👍",0
O001428,C0354,2025-12-19 20:00:00,Nice,  store  , cappuccino,1,3.07,,0.0,6.2,4,"Accueil  top,  commande  nickel.",0
O002242,C0363,30/10/2025 17:22,Bordeaux,app ,  brownie  ,1,217,,2.2963802422734596,15.8,4,"Accueil top, commande nickel.",0
O002311,C0404,24/12/2025 20:56, Marseille,  store  ,MOCHA,3,4.12,,0.0,5.1,4,"Livraison rapide, produit conforme.",0
O001358,C0218,2025-09-15 19:28:00, Bordeaux, pap,sandwich,2,5.32,,1.5050575257586896,17.4,,,0
O002058,C0146,30/12/2025 17:08,Lyon , app, cookie,1,1.49,,0.6761304948354092,8.8,3,"J'adore ce café, merci ! ☕",0
O000361,C0329,19-12-25 17h51,BORDEAUX,WEB,  cappuccino  ,1,3.72,STUDENT,3.4012264806797257,17.8,4,Super cappuccino ! Rapide et délicieux 😍,0
O002271,C0185,02/09/2025 19:25,NICE,  store  ,Amreicano,1,1.64,,0.0,11.5,1,"Très bon, je recommanderai 👍",0
O002085,C0317,04/11/2025 18:21,Lyon,  app  ,rbownie,1,2.56,,2.855347507358965,23.6,,,0
O001565,C0270,25/09/2025 12:37,Lyon,  store  ,latte,1,4.19,,0.0,16.2,4/5,"J'adore ce café, merci ! ☕",0
O000345,C0020,2025-12-13 18:34:00,  iLlle  ,App,brownie,1,2.56,,4.885396984853431,34.4,4,,0
O000987,C0210,2025-11-26 14:33:00,Paris,APP,  tea  ,1,2.7,STUDENT,2.547803183849187,11.6,3,"Accueil  top,  commande  nickel.",0
O001261,C0329,2025/11/20, Bordeaux,Web,Latte,1,377,,3.1399585016426745,26.0,5,"Accueil top, commande nickel.",0
O001714,C0183,2025-09-09 12:40:00, Nantes,app,cappuccino ,2,3.54,,3.7084416685281383,29.6,5,"Parfait, rien à dire.",0
O001721,C0341,2026-01-12 14:20:00,lyon, web,tea ,-1,2.31,,3.7180597756181855,15.4,2,"Horrible expérience, remboursement ? !!!",1
O002647,C0007,11/10/2025 09:55,Paris,APP, cappcucino,1,3.47,VIP,1.3866104307698623,7.0,4,"Livraison rapide, produit conforme.",0
O002887,C0012,2025-10-03 17:14:00,  Nantes  ,app,sandwich ,2,5.47€,,1.1207985184895917,9.9,2/5,"Commande incorrecte, vraiment nul.",1
O001576,C0112,11/19/2025 01:35 PM,Marseille , web,espresso,1,2.12,STUDENT,1.8219789936572308,21.0,4,"accueil top, commande nickel.",0
O000086,C0269,2025-12-18 19:54:00,Paris ,  web  , sandwich,2,,HAPPYHOUR,2.5466969032433884,29.4,5,"Accueil top, commande nickel.",0
O002064,C0023,28/10/2025 19:15,Nice,web ,Tea,2,2.73,,0.7216007542958863,13.2,4,"Parfait, rien à dire.",0
O000669,C0167,2025-09-29 18:34:00,Paris, store,  cappuccino  ,1,"3,46",,0.0,18.5,,"Accueil top, commande nickel. !!!",0
O001015,C0330,2025-12-24 19:14:00,  Lyon  ,app,ESPRESSO,1,"2,28",WELCOME10,1.4175839016805987,18.7,3,,0
O000129,C0132,2025-11-21 13:46:00,Paris , store,tea,3,2.82€,,0.0,9.6,3,"Très bon, je recommanderai 👍",0
O001874,C0439,2025-09-21 10:32:00,  Nice  ,App,  tea  ,1,2.5,,,9.1,5,Super tea ! Rapide et délicieux 😍,0
O001147,C0117,20/11/2025 12:21,Marseille,APP,espresso ,3,1.76,WELCOME10,1.671794914009534,11.1,1,"Commande incorrecte, vraiment nul.",1
O000206,C0107,22/12/2025 17:36,Marseille,APP,mocha ,1,"4,16",,1.291412448026428,15.4,5,"Parfait, rien à dire.",0
O002472,C0213,2025-09-27 09:49:00,Bordeaux ,  web  ,Latte,1,3.71,WELCOME10,,-5.5,4,"Très bon, je recommanderai 👍",0
O000308,C0242,2025-09-05 14:58:00,Paris ,App,  latte  ,3,3.51,,2.925508271276047,18.5,2,"Horrible expérience, remboursement ?",1
O000384,C0271,2025/11/26,lyon,STORE,Americano,2,2.38,,0.0,1.1,3,Super  americano  !  Rapide  et  délicieux  😍,0
O001834,C0291,01/12/2025 20:59,Paris ,app,  brownie  ,3,2.29€,,2.6644036613184157,14.6,5,,0
O001128,C0181,26-10-25 13h14, Paris,app,espresso ,1,1.82,,1.4248837214151295,16.7,3,"Très  bon,  je  recommanderai  👍",0
O000427,C0122,2025-12-19 20:15:00,Paris,app,Americano,1,2.09€,,3.6996634211800368,14.2,5,"J'adore ce café, merci ! ☕",0
O000495,C0122,2025/09/23,Paris, pap,COOKIE,1,"1,35",HAPPYHOUR,3.312802489051094,14.7,5/5,Super cookie ! Rapide et délicieux 😍,0
O001566,C0117,2025-11-10 13:28:00,,app,  latte  ,1,3.77,WELCOME10,,19.6,5,"Parfait, rien à dire.",0
O001850,C0376,2025-10-04 18:17:00,Lyon,WEB,brownie,1,2.72€,,3.975694126615675,25.5,3,"Livraison rapide, produit conforme.",0
O002612,C0422,2025-09-09 13:09:00,illle,  app  ,brownie ,2,"2,43",,1.2143333779729637,16.4,5,"Très bon, je recommanderai 👍",0
O001252,C0393,27/09/2025 20:41,Marseille,app,cookie,1,1.29,WELCOME10,3.5306930062232227,19.2,4,"Très bon, je recommanderai 👍",0
O001296,C0034,2025-10-09 08:41:00,BORDEAUX,Web,tea ,3,2.72€,,5.566159610895826,22.3,5,"Accueil top, commande nickel.",0
O000276,C0178,2025-09-28 18:52:00,Bordeaux, store,MOCHA,1,4.02,WELCOME10,0.0,9.5,3,"Pas bon, trop sucré / trop amer.",1
O000490,C0010,2025-11-27 14:37:00,YLON,app,cookie,1,2.14,WELCOME10,2.616275675421917,16.7,4,Super cookie ! Rapide et délicieux 😍,0
O001958,C0147,21/09/2025 13:55, Toulouse,web ,cappuccino,1,4.12,VIP,1.1111771844944722,17.8,4/5,"Parfait, rien à dire.",0
O000691,C0388,22/10/2025 12:42,,APP,Mocha,1,4.51,,3.720396287917402,20.2,5,"Livraison rapide, produit conforme.",0
O002052,C0034,2026-01-01 19:12:00,  Bordeaux  ,WEB,Mocha,1,4.05,,4.310862294747389,22.5,4/5,"Livraison rapide, produit conforme.",0
O002239,C0048,2025-11-29 12:02:00, Lille, store,LATTE,3,3.87,,0.0,8.3,4,"Livraison rapide, produit conforme.",0
O001243,C0252,2025/09/15, Paris,web, espresso,1,1.53,WELCOME10,4.818096390274865,16.6,5,Super espresso ! Rapide et délicieux 😍,0
O002674,C0230,18/11/2025 18:22,Nice,App,Latte,1,379,,2.307230415748205,20.7,4,Super latte ! Rapide et délicieux 😍,0
O002080,C0052,2025-11-05 19:01:00,nantes,App,AMERICANO,1,2.24,HAPPYHOUR,1.3429441089699423,148.8,2/5,,1
